query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
79380,label,1,C,D,2540.786916972138,810,2,0.00012340000000000002
79381,label,1,D,D,2542.100666993065,748,2,0.00011410000000000001
79388,label,1,A,B,2537.800749996677,397,2,6.144999999999999e-05
79412,label,1,B,C,2534.958000003826,821,2,0.00012505
79419,label,1,C,C,2496.5715839935,804,2,0.0001225
79420,label,1,D,D,2495.9809170104563,703,2,0.00010735000000000001
79421,label,1,A,A,2486.63050000323,709,2,0.00010825
79443,label,1,B,C,2488.7871660175733,813,2,0.00012385
79454,label,1,C,C,2493.726292013889,834,2,0.000127
79455,label,1,D,D,2487.5872090051416,881,2,0.00013405
79456,label,1,A,A,2634.534207987599,896,2,0.0001363
79630,label,1,B,B,2629.3751249904744,1023,2,0.00015534999999999998
79770,label,1,C,C,2633.146166015649,866,2,0.0001318
79775,label,1,D,D,2629.768915998284,643,2,9.835e-05
79776,label,1,A,A,2620.4079169838224,764,2,0.0001165
79822,label,1,B,D,2616.6869589942507,1011,2,0.00015355000000000002
79823,label,1,C,C,2613.8958749943413,596,2,9.13e-05
79824,label,1,D,D,2614.6237080101855,1055,2,0.00016015000000000002
79840,label,1,A,A,2606.768458004808,941,2,0.00014305
79841,label,1,B,B,2884.830958006205,728,2,0.0001111
79929,label,1,C,C,2897.602916986216,1022,2,0.00015519999999999998
79936,label,1,D,D,2892.850875010481,660,2,0.0001009
79954,label,1,A,C,2893.0953750095796,1028,2,0.0001561
79955,label,1,B,B,2892.767916986486,1029,2,0.00015625
79971,label,1,C,C,2586.4024159964174,637,2,9.745e-05
80108,label,1,D,D,2586.0787499987055,664,2,0.0001015
80114,label,1,A,A,2583.7530420103576,840,2,0.00012790000000000002
80115,label,1,B,B,2578.3670409873594,853,2,0.00012984999999999998
80148,label,1,C,C,2582.1928750083316,1067,2,0.00016194999999999998
80149,label,1,D,D,2580.185790982796,718,2,0.00010960000000000001
80150,label,1,A,D,2490.111416002037,995,2,0.00015115000000000001
80151,label,1,B,B,2491.474707989255,1010,2,0.00015340000000000002
80168,label,1,C,C,2492.534250020981,718,2,0.00010960000000000001
80184,label,1,D,A,2655.65729199443,965,2,0.00014665000000000001
80200,label,1,A,A,2655.8895419875626,806,2,0.0001228
80241,label,1,B,A,2653.363374993205,570,2,8.740000000000001e-05
80243,label,1,C,B,2656.445833010366,777,2,0.00011845
80251,label,1,D,D,2656.4337919990066,520,2,7.99e-05
80252,label,1,A,A,2653.590166999493,818,2,0.0001246
80253,label,1,B,A,2242.816292011412,999,2,0.00015175
80254,label,1,C,C,2237.807583005633,800,2,0.00012190000000000001
80275,label,1,D,B,2237.844832998235,955,2,0.00014515
80305,label,1,A,A,2234.173583012307,759,2,0.00011575
80315,label,1,B,B,2229.1275419993326,1087,2,0.00016495
80316,label,1,C,D,2543.683791998774,706,2,0.00010779999999999999
80347,label,1,D,D,2545.278125006007,626,2,9.58e-05
80348,label,1,A,A,2547.3824579967186,280,2,4.3899999999999996e-05
80358,label,1,B,Z,2547.983958007535,746,2,0.0001138
80374,label,1,C,C,2544.3910000030883,896,2,0.0001363
80434,label,1,D,B,2548.091917007696,846,2,0.0001288
80509,label,1,A,A,2482.119083026191,795,2,0.00012115
80517,label,1,B,B,2481.30929202307,960,2,0.0001459
80518,label,1,C,C,2479.9667909974232,845,2,0.00012865
80519,label,1,D,D,2366.4687080017757,867,2,0.00013194999999999998
80520,label,1,A,A,2368.561499984935,775,2,0.00011815000000000001
80522,label,1,B,B,2371.65325001115,799,2,0.00012175
80523,label,1,C,C,2375.454292021459,779,2,0.00011875
80524,label,1,D,D,2371.464791998733,916,2,0.0001393
80525,label,1,A,D,2366.4024579920806,744,2,0.0001135
80528,label,1,B,B,2602.0595000009052,733,2,0.00011185000000000001
80560,label,1,C,C,2603.855041001225,698,2,0.0001066
80752,label,1,D,D,2605.7043329929,701,2,0.00010705
80753,label,1,A,A,2608.2196659990586,830,2,0.0001264
80754,label,1,B,B,2407.3177909886,916,2,0.0001393
80771,label,1,C,A,2519.9725000129547,987,2,0.00014994999999999999
80784,label,1,D,Z,2518.7019580043852,697,2,0.00010645
80797,label,1,A,D,2515.8298749884125,779,2,0.00011875
80820,label,1,B,B,2513.850833987817,621,2,9.504999999999999e-05
80823,label,1,C,C,2503.5004999954253,710,2,0.0001084
80858,label,1,D,D,2507.8552910126746,839,2,0.00012775
80920,label,1,A,A,2514.3087079923134,900,2,0.0001369
80921,label,1,B,B,2508.9714170026127,892,2,0.0001357
80923,label,1,C,C,2504.3746670125984,931,2,0.00014155
80968,label,1,D,D,2628.6382079997566,1022,2,0.00015519999999999998
80969,label,1,A,A,2635.8187919831835,869,2,0.00013225
81018,label,1,B,Z,2629.1579579992685,698,2,0.0001066
81027,label,1,C,C,2625.0599170161877,756,2,0.0001153
81028,label,1,D,A,2626.207749999594,750,2,0.0001144
81134,label,1,A,A,2627.5065829977393,704,2,0.0001075
81135,label,1,B,B,2537.3305839893874,728,2,0.0001111
81182,label,1,C,C,2368.0515000014566,589,2,9.025e-05
81184,label,1,D,D,2358.2025000068825,815,2,0.00012415
81215,label,1,A,A,2358.3537910017185,828,2,0.0001261
81227,label,1,B,B,2358.2441250036936,977,2,0.00014844999999999998
81228,label,1,C,Z,2475.47524998663,802,2,0.00012220000000000002
81229,label,1,D,D,2469.0916670078877,877,2,0.00013345
81232,label,1,A,A,2464.2884580243845,790,2,0.0001204
81251,label,1,B,B,2461.0065830056556,741,2,0.00011305
81283,label,1,C,C,2469.3357090000063,540,2,8.290000000000001e-05
81284,label,1,D,D,2463.753916992573,919,2,0.00013975
81326,label,1,A,A,2432.93141698814,745,2,0.00011365000000000001
81327,label,1,B,B,2434.7300000081304,736,2,0.00011229999999999999
81373,label,1,C,C,2430.3711669926997,606,2,9.279999999999999e-05
81374,label,1,D,D,2193.3026670012623,830,2,0.0001264
81375,label,1,A,A,2193.4322500019334,689,2,0.00010525
81400,label,1,B,B,2192.3855839995667,478,2,7.360000000000001e-05
81402,label,1,C,D,2181.0343750112224,856,2,0.00013030000000000002
81442,label,1,D,A,2189.6439580013976,678,2,0.00010360000000000001
81458,label,1,A,A,2184.7691659932025,817,2,0.00012445000000000002
81459,label,1,B,B,2378.7532089918386,794,2,0.000121
81460,label,1,C,B,2378.381124988664,664,2,0.0001015
81523,label,1,D,D,2373.191292019328,695,2,0.00010615
81606,label,1,A,C,2373.7089169735555,576,2,8.829999999999999e-05
81617,label,1,B,B,2368.7636659888085,785,2,0.00011965000000000001
81619,label,1,C,C,2302.6983329909854,814,2,0.000124
81634,label,1,D,A,2299.0807080059312,971,2,0.00014755
81635,label,1,A,D,2292.7035830216482,805,2,0.00012265
81700,label,1,B,B,2288.062792009441,860,2,0.0001309
81701,label,1,C,C,2293.0286249902565,1068,2,0.00016209999999999998
81741,label,1,D,A,2289.897291979287,765,2,0.00011665
81760,label,1,A,A,2399.764875008259,737,2,0.00011245000000000001
81762,label,1,B,B,2395.0402500049677,688,2,0.00010510000000000001
81779,label,1,C,C,2390.4549579892773,575,2,8.815e-05
81813,label,1,D,D,2834.4840000208933,1003,2,0.00015235
81815,label,1,A,A,2830.4384159855545,770,2,0.00011740000000000001
81847,label,1,B,B,2832.2426669765264,627,2,9.595e-05
81850,label,1,C,A,2832.741582999006,1005,2,0.00015265
81997,label,1,D,D,2823.16424997407,1073,2,0.00016285
82050,label,1,A,A,2827.2786660236306,817,2,0.00012445000000000002
82065,label,1,B,B,2355.628916993737,845,2,0.00012865
82095,label,1,C,C,2351.3226250070147,700,2,0.00010690000000000001
82126,label,1,D,C,2355.9510409832,794,2,0.000121
82127,label,1,A,A,2355.995874997461,828,2,0.0001261
82138,label,1,B,C,2352.215457998682,722,2,0.00011020000000000001
82160,label,1,C,C,2549.1557079949416,577,2,8.845000000000001e-05
82161,label,1,D,D,2553.698333998909,732,2,0.0001117
82285,label,1,A,C,2548.1274999910966,746,2,0.0001138
82298,label,1,B,B,2549.8264580091927,731,2,0.00011155
82299,label,1,C,C,2550.264416990103,942,2,0.00014319999999999998
82300,label,1,D,B,2546.3892919942737,770,2,0.00011740000000000001
82318,label,1,A,C,2554.010041989386,1016,2,0.0001543
82320,label,1,B,B,2544.3266670044977,589,2,9.025e-05
82380,label,1,C,C,2505.5051670060493,739,2,0.00011275
82393,label,1,D,D,2197.3186249961145,775,2,0.00011815000000000001
82406,label,1,A,D,2196.04470799095,914,2,0.000139
82407,label,1,B,B,2197.0977500022855,920,2,0.0001399
82409,label,1,C,C,2191.0898339992855,710,2,0.0001084
82413,label,1,D,D,2186.598291998962,817,2,0.00012445000000000002
82414,label,1,A,A,2190.8452500065323,772,2,0.0001177
82445,label,1,B,B,2518.309000006411,710,2,0.0001084
82454,label,1,C,C,2511.4137080090586,1063,2,0.00016135
82455,label,1,D,A,2513.010958005907,850,2,0.0001294
82480,label,1,A,A,2506.3010420126375,947,2,0.00014394999999999998
82490,label,1,B,A,2508.3326669991948,461,2,7.104999999999999e-05
82491,label,1,C,C,2471.5855840186123,946,2,0.0001438
82498,label,1,D,D,2466.6807090106886,651,2,9.955e-05
82503,label,1,A,A,2463.248666987056,599,2,9.175e-05
82514,label,1,B,D,2465.6237919989508,1118,2,0.0001696
82523,label,1,C,C,2457.817292015534,712,2,0.0001087
82524,label,1,D,D,2463.018042006297,706,2,0.00010779999999999999
82547,label,1,A,A,2418.7342090008315,989,2,0.00015025
82674,label,1,B,B,2407.065374980448,696,2,0.0001063
82675,label,1,C,A,2405.501291010296,704,2,0.0001075
82676,label,1,D,C,2531.905875017401,729,2,0.00011125
82677,label,1,A,Z,2530.641833000118,928,2,0.0001411
82751,label,1,B,B,2524.3062090012245,980,2,0.00014890000000000001
82824,label,1,C,A,2527.809791994514,708,2,0.00010810000000000001
82826,label,1,D,D,2524.9091669975314,588,2,9.010000000000001e-05
83027,label,1,A,A,2522.8800409822725,795,2,0.00012115
83028,label,1,B,B,2543.862041988177,895,2,0.00013615
83029,label,1,C,C,2544.890041986946,930,2,0.0001414
83146,label,1,D,C,2541.9927080220077,774,2,0.000118
83147,label,1,A,A,2537.0595000276808,935,2,0.00014215
83148,label,1,B,B,2538.033707998693,643,2,9.835e-05
83149,label,1,C,C,2705.790457985131,678,2,0.00010360000000000001
83341,label,1,D,D,2702.5193750159815,969,2,0.00014725
83342,label,1,A,A,2702.4742079956923,500,2,7.69e-05
83343,label,1,B,A,2699.422459001653,978,2,0.0001486
83406,label,1,C,C,2682.24329201621,798,2,0.00012159999999999999
83407,label,1,D,D,2695.91333300923,750,2,0.0001144
831,label,2,A,C,3028.0617079988588,964,2,0.0001465
889,label,2,B,C,3026.7815419938415,1444,2,0.0002185
892,label,2,C,B,3022.6810419990215,955,2,0.00014515
983,label,2,D,D,3186.5879579854663,1017,2,0.00015445
1077,label,2,A,A,3181.7234579939395,629,2,9.625e-05
1119,label,2,B,B,3184.547125012614,1076,2,0.0001633
1189,label,2,C,C,3182.1328749938402,1107,2,0.00016795
1296,label,2,D,B,3185.389583988581,1127,2,0.00017094999999999998
1297,label,2,A,C,3183.3755419938825,1316,2,0.00019930000000000002
1298,label,2,B,C,3338.8511660159566,1225,2,0.00018565
1300,label,2,C,C,3339.2232500191312,1347,2,0.00020395
1301,label,2,D,B,3337.120124982903,884,2,0.0001345
1302,label,2,A,A,3334.577834000811,1217,2,0.00018444999999999998
1304,label,2,B,C,3329.90758298547,1400,2,0.0002119
1305,label,2,C,B,3163.02025000914,1158,2,0.00017559999999999999
1307,label,2,D,D,3145.8577909797896,1223,2,0.00018535
1308,label,2,A,C,3148.3099589822814,1095,2,0.00016615
1311,label,2,B,B,3149.1442089900374,1223,2,0.00018535
1882,label,2,C,C,3149.0087080164813,770,2,0.00011740000000000001
1887,label,2,D,C,3147.0148749940563,754,2,0.000115
1888,label,2,A,A,3046.3984579837415,764,2,0.0001165
1889,label,2,B,C,3041.7979169869795,771,2,0.00011755
2327,label,2,C,B,3037.092415994266,595,2,9.115e-05
2409,label,2,D,B,2987.6344579970464,775,2,0.00011815000000000001
2414,label,2,A,A,2991.581291978946,1023,2,0.00015534999999999998
2467,label,2,B,C,2992.5153750227764,1131,2,0.00017155000000000002
2496,label,2,C,C,2992.998957983218,1212,2,0.0001837
2507,label,2,D,D,2993.5495000099763,737,2,0.00011245000000000001
2519,label,2,A,C,2985.363000014331,1001,2,0.00015205
2532,label,2,B,C,2803.845290996833,919,2,0.00013975
2543,label,2,C,C,2802.6869999885093,1056,2,0.00016030000000000002
2552,label,2,D,C,2797.9459170019254,903,2,0.00013735
2585,label,2,A,C,2794.570666999789,955,2,0.00014515
2586,label,2,B,B,2801.4719169877935,1000,2,0.0001519
2614,label,2,C,B,2876.7909160233103,1093,2,0.00016585
2619,label,2,D,D,2873.9023329981137,763,2,0.00011635000000000001
2627,label,2,A,A,2877.2480830084532,759,2,0.00011575
2686,label,2,B,B,2877.203374984674,929,2,0.00014125
2749,label,2,C,C,2869.4724169909023,993,2,0.00015085
2808,label,2,D,A,2866.987874993356,820,2,0.0001249
2844,label,2,A,C,2638.867208006559,705,2,0.00010765
2845,label,2,B,B,2641.7422910162713,786,2,0.0001198
2852,label,2,C,B,2623.023915977683,1046,2,0.0001588
2853,label,2,D,D,2567.0364160032477,725,2,0.00011065
2855,label,2,A,A,2559.6773749857675,775,2,0.00011815000000000001
2856,label,2,B,A,2565.253708016826,1003,2,0.00015235
2857,label,2,C,C,2567.9083750001155,820,2,0.0001249
2858,label,2,D,D,2560.123334027594,907,2,0.00013795
2859,label,2,A,A,2563.212459004717,748,2,0.00011410000000000001
2860,label,2,B,C,2669.1433750092983,758,2,0.0001156
2861,label,2,C,C,2663.048082991736,588,2,9.010000000000001e-05
2862,label,2,D,D,2665.4576669970993,667,2,0.00010195
2863,label,2,A,A,2661.813832994085,894,2,0.000136
2864,label,2,B,B,2663.132957997732,911,2,0.00013855
2865,label,2,C,B,2649.837332981406,786,2,0.0001198
2866,label,2,D,D,2643.009000021266,1006,2,0.0001528
2867,label,2,A,C,2644.497917004628,1133,2,0.00017185
2868,label,2,B,C,2644.31729100761,915,2,0.00013915
2869,label,2,C,C,2645.473541022511,979,2,0.00014875
2870,label,2,D,D,2645.56420801091,893,2,0.00013585
2871,label,2,A,A,2733.5095000162255,1005,2,0.00015265
2872,label,2,B,B,2723.1010840041563,907,2,0.00013795
2873,label,2,C,C,2718.110957997851,966,2,0.00014680000000000002
2874,label,2,D,B,2449.720874981722,805,2,0.00012265
2875,label,2,A,A,2456.418208021205,859,2,0.00013075
2876,label,2,B,C,2456.2053749978077,612,2,9.37e-05
2877,label,2,C,B,2449.9661670124624,1004,2,0.0001525
2878,label,2,D,D,2450.4400409932714,716,2,0.0001093
4698,label,2,A,A,2442.2274169919547,700,2,0.00010690000000000001
4734,label,2,B,B,2406.2388750026003,740,2,0.0001129
4735,label,2,C,D,2392.9530829773284,1054,2,0.00016
4736,label,2,D,D,2389.278916991316,608,2,9.310000000000001e-05
6675,label,2,A,A,2394.39129200764,480,2,7.390000000000001e-05
6677,label,2,B,C,2396.298832987668,827,2,0.00012595
6678,label,2,C,C,2377.031292009633,707,2,0.00010795000000000001
6679,label,2,D,D,2375.943416991504,482,2,7.42e-05
6689,label,2,A,D,2376.1053750058636,743,2,0.00011335
6700,label,2,B,B,2373.6737919971347,973,2,0.00014785
6712,label,2,C,A,2370.2003750076983,738,2,0.00011260000000000001
6748,label,2,D,B,2363.334207999287,674,2,0.000103
6749,label,2,A,D,2486.2258339999244,1124,2,0.0001705
6769,label,2,B,A,2478.0126659898087,823,2,0.00012534999999999998
6778,label,2,C,C,2486.705916991923,581,2,8.905e-05
6797,label,2,D,D,2663.0560000194237,956,2,0.0001453
6815,label,2,A,A,2654.4929160154425,971,2,0.00014755
6828,label,2,B,B,2660.9940839989576,957,2,0.00014544999999999998
6834,label,2,C,C,2656.281667004805,967,2,0.00014695
6839,label,2,D,B,2645.609166997019,970,2,0.0001474
6841,label,2,A,C,2651.9065420143306,658,2,0.0001006
6848,label,2,B,D,2764.030666992767,1060,2,0.0001609
6849,label,2,C,C,2758.0158750060946,696,2,0.0001063
6850,label,2,D,D,2756.8594579934143,671,2,0.00010255
6851,label,2,A,A,2755.166749993805,891,2,0.00013555000000000002
6852,label,2,B,C,2751.195542019559,952,2,0.0001447
6853,label,2,C,B,2770.9559579961933,825,2,0.00012565000000000002
6854,label,2,D,D,2771.918292011833,834,2,0.000127
6855,label,2,A,A,2769.105666986434,866,2,0.0001318
6857,label,2,B,B,2768.937042012112,643,2,9.835e-05
6858,label,2,C,B,2765.6398749968503,924,2,0.0001405
6862,label,2,D,B,2766.006166988518,910,2,0.0001384
6863,label,2,A,A,2676.5419589937665,881,2,0.00013405
6864,label,2,B,C,2669.9075830110814,923,2,0.00014035
6867,label,2,C,C,2671.954499994172,1008,2,0.00015309999999999998
6871,label,2,D,D,2703.863833012292,1091,2,0.00016555
6872,label,2,A,A,2695.909667003434,1086,2,0.00016480000000000002
8533,label,2,B,B,2699.1947920178063,925,2,0.00014065
8534,label,2,C,C,2702.062291005859,775,2,0.00011815000000000001
8535,label,2,D,D,2697.020583000267,817,2,0.00012445000000000002
8537,label,2,A,A,2696.214041992789,952,2,0.0001447
8538,label,2,B,C,2659.3387500033714,855,2,0.00013015
8539,label,2,C,C,2659.605416993145,657,2,0.00010045
8540,label,2,D,D,2661.2920830084477,739,2,0.00011275
8541,label,2,A,A,2661.3878330099396,792,2,0.0001207
8542,label,2,B,B,2656.4666669873986,1007,2,0.00015294999999999998
8835,label,2,C,C,2561.6710830072407,882,2,0.00013419999999999998
8880,label,2,D,D,2568.7627919833176,868,2,0.00013209999999999999
8881,label,2,A,C,2562.853333016392,798,2,0.00012159999999999999
9701,label,2,B,A,2560.5677920102607,1034,2,0.000157
9704,label,2,C,C,2564.1098330088425,595,2,9.115e-05
9705,label,2,D,B,2563.7776250077877,1021,2,0.00015505
11108,label,2,A,A,2358.6736249853857,735,2,0.00011215
11790,label,2,B,B,2358.249875018373,610,2,9.340000000000001e-05
11863,label,2,C,A,2352.6822499989066,676,2,0.0001033
11902,label,2,D,D,2269.487499987008,940,2,0.0001429
11908,label,2,A,C,2268.1698750238866,615,2,9.415000000000001e-05
11911,label,2,B,C,2262.0951249846257,786,2,0.0001198
11922,label,2,C,C,2266.8855829979293,646,2,9.88e-05
11928,label,2,D,B,2264.5042080257554,612,2,9.37e-05
11965,label,2,A,A,2266.7297500011045,927,2,0.00014094999999999998
11970,label,2,B,B,2191.2828749918845,720,2,0.0001099
11998,label,2,C,A,2196.0525840113405,631,2,9.655e-05
12003,label,2,D,C,2199.4929590146057,641,2,9.805e-05
12012,label,2,A,C,2196.564500016393,835,2,0.00012715
12020,label,2,B,B,2191.948915977264,658,2,0.0001006
12023,label,2,C,B,2258.9221660164185,972,2,0.00014769999999999999
12024,label,2,D,D,2258.8439579994883,524,2,8.05e-05
12025,label,2,A,A,2251.159709005151,734,2,0.000112
12026,label,2,B,B,2251.4293330023065,1116,2,0.00016930000000000002
12028,label,2,C,C,2245.254167006351,555,2,8.515000000000001e-05
12029,label,2,D,D,2246.4208749879617,768,2,0.0001171
12030,label,2,A,A,2313.2549579895567,677,2,0.00010345000000000001
12031,label,2,B,B,2309.2212920018937,713,2,0.00010885
12033,label,2,C,C,2304.9279999977443,519,2,7.975e-05
12035,label,2,D,D,2521.9498749938793,589,2,9.025e-05
12036,label,2,A,A,2522.2602499998175,755,2,0.00011515000000000001
12038,label,2,B,C,2521.7632919957396,751,2,0.00011454999999999999
12039,label,2,C,B,2522.8552499902435,694,2,0.000106
12040,label,2,D,D,2522.693792008795,637,2,9.745e-05
12041,label,2,A,C,2516.6909169929568,1034,2,0.000157
12042,label,2,B,Z,2810.0625420047436,647,2,9.895e-05
12045,label,2,C,C,2805.562749999808,824,2,0.0001255
12046,label,2,D,D,2840.4225829872303,621,2,9.504999999999999e-05
12355,label,2,A,B,2835.7142499880865,1209,2,0.00018325
12416,label,2,B,B,2832.6289590040687,1122,2,0.0001702
12535,label,2,C,C,3219.436208019033,1249,2,0.00018925
12542,label,2,D,A,3216.5258750028443,1255,2,0.00019015000000000001
12607,label,2,A,C,3216.40699999989,1186,2,0.0001798
12661,label,2,B,A,3212.665208004182,608,2,9.310000000000001e-05
12686,label,2,C,C,3209.091457974864,1164,2,0.0001765
12714,label,2,D,C,3212.7712499932386,1230,2,0.0001864
12910,label,2,A,A,3448.5300410015043,1450,2,0.0002194
12912,label,2,B,B,3444.740000006277,1279,2,0.00019375
12914,label,2,C,B,3438.8854580174666,1048,2,0.0001591
12920,label,2,D,D,3329.431415972067,1328,2,0.00020109999999999998
12926,label,2,A,C,3331.703292002203,1130,2,0.00017140000000000002
12929,label,2,B,B,3330.199457996059,1079,2,0.00016375
12931,label,2,C,C,3325.143207999645,1544,2,0.0002335
12933,label,2,D,D,3325.7110829872545,1418,2,0.00021459999999999998
15245,label,2,A,B,3303.2508330070414,963,2,0.00014635
15258,label,2,B,C,3206.7518340190873,535,2,8.215e-05
15263,label,2,C,B,3206.8858330021612,750,2,0.0001144
15425,label,2,D,A,3180.144834012026,926,2,0.0001408
15435,label,2,A,A,3175.9452920232434,825,2,0.00012565000000000002
15454,label,2,B,D,3172.9355420102365,1006,2,0.0001528
15466,label,2,C,B,2797.7450839825906,972,2,0.00014769999999999999
15592,label,2,D,D,2805.912416020874,799,2,0.00012175
15607,label,2,A,A,2800.5850419867784,1047,2,0.00015895
15609,label,2,B,C,2799.0738329826854,1053,2,0.00015984999999999998
15610,label,2,C,B,2802.850624982966,789,2,0.00012025
15612,label,2,D,D,2795.8831249852665,1073,2,0.00016285
15613,label,2,A,A,2771.9349169929046,1062,2,0.0001612
15615,label,2,B,B,2773.3791249920614,759,2,0.00011575
15620,label,2,C,B,2774.12000001641,1035,2,0.00015715
15621,label,2,D,D,2917.0797080150805,810,2,0.00012340000000000002
15622,label,2,A,A,2901.745207986096,549,2,8.425e-05
15623,label,2,B,C,2904.33445898816,1162,2,0.0001762
15624,label,2,C,C,2769.2384169786237,798,2,0.00012159999999999999
15625,label,2,D,B,2899.664875003509,772,2,0.0001177
15627,label,2,A,C,2763.1587499927264,801,2,0.00012205
15628,label,2,B,B,2792.124250001507,1042,2,0.0001582
16094,label,2,C,C,2787.6130410004407,726,2,0.0001108
16099,label,2,D,D,2786.7050000058953,670,2,0.00010240000000000001
16532,label,2,A,C,2786.0468330036383,798,2,0.00012159999999999999
16536,label,2,B,C,2774.7627909993753,870,2,0.0001324
16552,label,2,C,C,2871.3205000094604,1028,2,0.0001561
16562,label,2,D,B,2867.4977500049863,1319,2,0.00019975
16563,label,2,A,B,2864.7902499942575,825,2,0.00012565000000000002
16606,label,2,B,B,2857.16566699557,914,2,0.000139
16638,label,2,C,C,2850.752707978245,986,2,0.0001498
16650,label,2,D,D,2853.224291000515,1216,2,0.0001843
16663,label,2,A,B,2713.558416988235,875,2,0.00013315
16670,label,2,B,C,2712.2584999888204,1021,2,0.00015505
16676,label,2,C,B,2710.741084010806,648,2,9.910000000000001e-05
16683,label,2,D,B,2777.696208009729,1525,2,0.00023065
16689,label,2,A,A,2776.6492499795277,767,2,0.00011695
16691,label,2,B,C,2653.0052080051973,833,2,0.00012685
16695,label,2,C,C,2647.7979169867467,744,2,0.0001135
16697,label,2,D,D,2647.8182089922484,645,2,9.865e-05
16698,label,2,A,C,2641.272165987175,575,2,8.815e-05
16699,label,2,B,B,2763.417665992165,1141,2,0.00017305
16700,label,2,C,C,2762.1068749867845,896,2,0.0001363
16701,label,2,D,D,2756.911416974617,729,2,0.00011125
16702,label,2,A,A,2759.4081250135787,680,2,0.0001039
16703,label,2,B,C,2757.2119579999708,825,2,0.00012565000000000002
16704,label,2,C,C,2819.1010000009555,1062,2,0.0001612
16705,label,2,D,D,2805.8653750049416,799,2,0.00012175
16706,label,2,A,A,2809.7890420176554,863,2,0.00013135
16707,label,2,B,B,2808.129208977334,1149,2,0.00017425
16708,label,2,C,C,2804.682457994204,773,2,0.00011784999999999999
16709,label,2,D,D,2805.561791989021,1347,2,0.00020395
16710,label,2,A,A,2892.8316249803174,1017,2,0.00015445
16711,label,2,B,B,2887.232042005053,1048,2,0.0001591
16712,label,2,C,C,2892.186832992593,775,2,0.00011815000000000001
16713,label,2,D,D,2820.348749984987,750,2,0.0001144
16714,label,2,A,A,2816.035333002219,1141,2,0.00017305
16715,label,2,B,C,2820.2928329992574,629,2,9.625e-05
16716,label,2,C,C,2818.732167012058,724,2,0.0001105
16717,label,2,D,D,2815.557666006498,1224,2,0.0001855
16718,label,2,A,A,2816.7194580018986,796,2,0.0001213
16719,label,2,B,B,2855.5931670125574,618,2,9.460000000000001e-05
16720,label,2,C,C,2815.9994579909835,975,2,0.00014815
16721,label,2,D,B,2853.910540987272,1196,2,0.00018130000000000002
16722,label,2,A,C,2816.038083023159,850,2,0.0001294
17412,label,2,B,C,2798.7651670118794,744,2,0.0001135
17417,label,2,C,D,2651.6622079943772,940,2,0.0001429
17419,label,2,D,C,2647.4496250157245,1068,2,0.00016209999999999998
17422,label,2,A,A,2644.156207999913,1092,2,0.0001657
17423,label,2,B,C,2644.351374998223,891,2,0.00013555000000000002
17425,label,2,C,D,2645.7848330028355,898,2,0.00013659999999999999
17448,label,2,D,D,2638.9428339898586,601,2,9.205e-05
17452,label,2,A,D,2636.448000004748,882,2,0.00013419999999999998
17478,label,2,B,C,2636.035041010473,583,2,8.935e-05
17490,label,2,C,B,2624.8422499920707,886,2,0.00013480000000000002
17492,label,2,D,B,2735.8177920104936,936,2,0.00014230000000000002
17514,label,2,A,A,2735.402582999086,808,2,0.00012309999999999998
17543,label,2,B,B,2729.3976249929983,830,2,0.0001264
17545,label,2,C,C,2730.466958018951,783,2,0.00011935
17567,label,2,D,B,2721.792791999178,985,2,0.00014965
17598,label,2,A,C,2724.252042011358,696,2,0.0001063
17601,label,2,B,B,2705.6441659806296,1125,2,0.00017065
17626,label,2,C,C,2702.52370799426,1119,2,0.00016975
17633,label,2,D,C,2699.514000007184,759,2,0.00011575
17637,label,2,A,B,2662.257167015923,733,2,0.00011185000000000001
17655,label,2,B,B,2665.0609580101445,870,2,0.0001324
17685,label,2,C,C,2714.1304170072544,1193,2,0.00018085
17686,label,2,D,D,2714.694958005566,772,2,0.0001177
17687,label,2,A,Z,2712.3224579845555,893,2,0.00013585
17688,label,2,B,B,2701.8740419880487,529,2,8.125e-05
17689,label,2,C,C,2692.9590000072494,934,2,0.000142
17690,label,2,D,C,2706.3829579856247,1187,2,0.00017994999999999998
17692,label,2,A,C,2709.7348340030294,834,2,0.000127
17695,label,2,B,B,2706.2688750156667,816,2,0.00012429999999999999
17696,label,2,C,C,2696.2344580097124,754,2,0.000115
17697,label,2,D,B,2655.7295419916045,489,2,7.525e-05
17698,label,2,A,B,2646.240583009785,620,2,9.49e-05
17699,label,2,B,C,2650.590834004106,878,2,0.0001336
17701,label,2,C,C,2650.722833001055,799,2,0.00012175
17702,label,2,D,B,2648.0152910226025,959,2,0.00014575
17703,label,2,A,A,2648.155333008617,997,2,0.00015145
17704,label,2,B,B,2601.293625019025,1095,2,0.00016615
17705,label,2,C,C,2595.4044999962207,924,2,0.0001405
17706,label,2,D,B,2598.521375010023,733,2,0.00011185000000000001
17707,label,2,A,C,2595.71308302111,1158,2,0.00017559999999999999
17709,label,2,B,B,2593.188041995745,922,2,0.0001402
17711,label,2,C,C,2576.4074999897275,920,2,0.0001399
17712,label,2,D,A,2571.803250000812,855,2,0.00013015
17713,label,2,A,C,2561.5227909875102,621,2,9.504999999999999e-05
18243,label,2,B,D,2565.4895000043325,991,2,0.00015055
